Listing_Id,Listing_Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Accomodates,Total_bedrooms,Total_beds,Availability_365,Price,Extra_people,Guests_included,Total_reviews,Review_scores,Amenities,Host_id,Host_name,Country,Longitude,Latitude,Neighbourhood,Listing_count
31332997,Sucá Apartments - in the heart of Porto (Apt3),Apartment,Entire home/apt,Real Bed,1,1125,2,1.0,2.0,189,60.0,0.0,2.0,1,100,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Wide doorway, Step-free access, Wide clearance to bed, Accessible-height bed, Step-free access, Accessible-height toilet, Handheld shower head, Paid parking on premises",234394881,Girafa,Portugal,-8.61342,41.145,Not Available,4
31343008,Kai 商务现代风小窝Y08~~~~~,Apartment,Private room,Real Bed,28,365,2,1.0,1.0,253,550.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Fire extinguisher, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",117779016,Vinson,Hong Kong,114.18676,22.28057,Mong Kok,13
31344231,Modern Apt minutes to city and beaches,Apartment,Entire home/apt,Real Bed,2,14,2,1.0,1.0,348,109.0,0.0,1.0,6,93,"Wifi, Air conditioning, Kitchen, Elevator, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",109029653,Patrick,Australia,151.21983,-33.83068,Neutral Bay,1
31346657,★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,Hotel,Private room,Real Bed,1,30,1,1.0,1.0,267,195.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Elevator, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer",21792167,Madlen,Turkey,28.98009,41.03499,Cihangir,24
31352359,Lovely en-suite bedroom in city center,Bed and breakfast,Private room,Real Bed,2,1125,2,1.0,1.0,22,69.0,20.0,2.0,2,95,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room, Private entrance",234746453,Louis,Spain,2.16545,41.38328,El Raval,1
3136909,"süper manzaralı yazlık ,kışlık 2+1",Apartment,Entire home/apt,Real Bed,30,1000,5,3.0,5.0,365,148.0,50.0,1.0,0,95,"TV, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Heating, Family/kid friendly, Suitable for events, First aid kit, Essentials",15928778,Yılmaz,Turkey,29.05006,40.90622,Not Available,1
31383645,Modern room private balcony and bathroom,House,Private room,Real Bed,1,1125,2,1.0,1.0,0,75.0,0.0,1.0,0,95,"Wifi, Kitchen, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace, Hot water",34871180,Trudie,Australia,151.24015,-33.97352,Chifley,1
31385256,"1Family Vacation Suite RAMBL Street, Port of Colom",Condominium,Entire home/apt,Real Bed,3,1125,5,1.0,3.0,72,45.0,30.0,3.0,0,95,"Wifi, Kitchen, Heating, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance, Hot water, Host greets you",235055291,Anna,Spain,2.17143,41.37435,Not Available,3
31385559,Dorion Village Montréal,Apartment,Private room,Real Bed,1,3,2,1.0,1.0,59,70.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Breakfast, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Iron, Hot water",88744803,Carlos,Canada,-73.54865,45.52147,Not Available,1
31391139,Close to EELS rugby club n CBD,Apartment,Entire home/apt,Real Bed,2,30,4,1.0,4.0,359,14.0,0.0,1.0,5,84,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Free street parking, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Cleaning before checkout, Host greets you",234657965,Deepak,Australia,151.0048,-33.7995,Not Available,1
31391462,Prince Edward-Sofa Bed,House,Shared room,Real Bed,3,5,1,1.0,1.0,316,157.0,100.0,1.0,2,100,"Wifi, Air conditioning, Kitchen, Elevator, Hair dryer, Hot water",16806247,Demi,Hong Kong,114.16669,22.32711,Sham Shui Po,2
3139489,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",House,Private room,Real Bed,3,23,2,1.0,2.0,75,33.0,0.0,1.0,166,96,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Bathtub, Hot water",2885704,Victor,United States,-73.91967,40.69545,Bushwick,2
31399123,Spacious apt with 360-degree view in HK Island,Apartment,Entire home/apt,Real Bed,2,20,2,0.0,1.0,4,1201.0,0.0,1.0,0,95,"Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Washer, Dryer, Essentials, Shampoo, Hair dryer, Iron",26489827,Claire,Hong Kong,114.14571,22.28548,Not Available,1
31403026,Stone Wall Apartment,Apartment,Entire home/apt,Real Bed,2,31,7,3.0,5.0,254,79.0,15.0,2.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free street parking, Heating, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony",235211066,Helder,Portugal,-8.59579,41.16738,Not Available,1
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,Private room,Real Bed,3,20,3,1.0,2.0,70,35.0,15.0,2.0,6,93,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",54976670,Jose,Spain,2.15743,41.38023,Sant Antoni,3
31425079,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,Apartment,Private room,Real Bed,1,1125,2,1.0,1.0,156,479.0,100.0,1.0,5,100,"Wifi, Air conditioning, Kitchen, Pets allowed, Breakfast, Elevator, Washer, Smoke detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox",24785874,Xi,Hong Kong,114.17018,22.31101,Mong Kok,1
31431457,Room&Yard... Pl. España,Apartment,Private room,Real Bed,1,1125,2,1.0,1.0,24,38.0,0.0,1.0,0,95,"Wifi, Air conditioning, Paid parking off premises, Heating, Essentials, Shampoo, Hangers, Laptop friendly workspace, Private living room, Hot water, Microwave, Coffee maker, Refrigerator, Patio or balcony, Garden or backyard, Long term stays allowed, Host greets you",235435435,Gina,Spain,2.14567,41.37467,Not Available,1
3144266,"Ipanema, cozy room",Apartment,Private room,Real Bed,1,1125,1,1.0,1.0,365,560.0,0.0,1.0,0,95,"Internet, Wifi, Air conditioning, Kitchen, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Fire extinguisher",12728350,Iago,Brazil,-43.1998704851129,-22.98191338947123,Ipanema,2
31443139,BEAUTIFUL PRIVATE ROOM 1 MINUTE FROM METRO STATION,Bed and breakfast,Private room,Real Bed,1,1125,1,1.0,1.0,344,25.0,0.0,1.0,0,95,"Wifi, Kitchen, Free parking on premises, Breakfast, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Laptop friendly workspace",235527412,Sara,Canada,-73.67188,45.50871,Saint-Laurent,1
31448135,2BR apartment on St-Laurent. Heart of the Plateau!,Apartment,Entire home/apt,Real Bed,2,1125,4,2.0,2.0,0,89.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Bathtub, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home",190835103,San Lorenzo,Canada,-73.5837,45.51921,Le Plateau,8
31454375,Porto com Alma,Apartment,Entire home/apt,Real Bed,3,1125,4,2.0,2.0,342,45.0,22.0,2.0,0,95,"TV, Wifi, Free parking on premises, Elevator, Heating, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hair dryer, Laptop friendly workspace, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Flat path to front door, Step-free access, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Step-free access, Wide entryway, Handheld shower head, Fixed grab bars for shower",34305218,Cristina  E Jorge,Portugal,-8.60257,41.15003,Not Available,1
31457975,Studio with a inner patio (with daily clean),Serviced apartment,Entire home/apt,Real Bed,1,4,2,0.0,1.0,343,100.0,0.0,1.0,0,95,"Wifi, Kitchen, Paid parking off premises, Breakfast, Free street parking, Heating, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, High chair, Children’s books and toys, Crib, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you",214755900,B28,Portugal,-8.61529,41.14372,Not Available,3
31459895,Cómoda habitación individual + baño privado,Apartment,Private room,Real Bed,32,179,1,1.0,1.0,281,27.0,10.0,1.0,0,95,"TV, Wifi, Kitchen, Heating, Washer, Dryer, Essentials, Lock on bedroom door, Hangers, Laptop friendly workspace, Private living room, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Cleaning before checkout",36607755,Igor,Spain,2.1867,41.392,Dreta de l'Eixample,77
31460245,Penthouse 3 bedrooms apartment B376,Apartment,Entire home/apt,Real Bed,1,1125,6,3.0,5.0,255,262.0,0.0,6.0,1,100,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Family/kid friendly, Hair dryer, Bed linens, Microwave, Coffee maker, Dishwasher, Cooking basics, Oven, Stove",8130906,Arina,Spain,2.14932,41.37821,Dreta de l'Eixample,42
31461289,[Darling Harbour] Private Room in Morden House,Townhouse,Private room,Real Bed,1,1125,1,1.0,1.0,6,37.0,40.0,1.0,4,80,"TV, Wifi, Kitchen, Paid parking off premises, Smoking allowed, Hot tub, Suitable for events, Washer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Host greets you",232028354,Yian,Australia,151.19765,-33.87796,Ultimo,22
31465474,The Getaway Van - DEEP SEA,Camper/RV,Entire home/apt,Real Bed,3,30,4,0.0,2.0,179,59.0,0.0,2.0,0,95,"Wifi, Air conditioning, Kitchen, Pets allowed, Heating, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, 24-hour check-in, Children’s books and toys, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, BBQ grill",22091788,Graça,Portugal,-8.63133,41.2001,Not Available,6
3147146,Sun and leisure close Barra Beach,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,2.0,314,298.0,0.0,2.0,16,98,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Gym, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Essentials, Shampoo",15977314,Jaime,Brazil,-43.32084825593519,-23.01218384099668,Barra da Tijuca,1
31486435,Ataşehir,Apartment,Entire home/apt,Real Bed,1,19,3,1.0,2.0,364,279.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Free parking on premises, Breakfast, Elevator, Heating, Dryer, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",235894250,Günay,Turkey,29.145,40.98795,Not Available,1
31489144,Amazing Industrial 4 bedroom Loft,Apartment,Entire home/apt,Real Bed,3,1125,10,4.0,5.0,55,200.0,20.0,4.0,0,95,"TV, Wifi, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed",961586,Mano,Canada,-73.54999,45.52452,Le Plateau,44
31490186,NY WORLD KONAKLAMA,Bed and breakfast,Private room,Real Bed,1,1125,4,1.0,3.0,365,269.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Free parking on premises, Breakfast, Elevator, Heating, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room",100996498,Vedat,Turkey,28.61252,40.99928,Not Available,5
31492265,BEŞBEŞ,Apartment,Private room,Real Bed,2,10,1,1.0,1.0,26,121.0,0.0,1.0,0,95,"Wifi, Kitchen, Heating, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Private living room",233837941,Elmas,Turkey,29.0041,41.08576,Not Available,1
314982,Share in NYC's trendy East Village,Apartment,Private room,Real Bed,3,27,2,1.0,1.0,260,89.0,30.0,1.0,125,95,"TV, Internet, Wifi, Kitchen, Paid parking off premises, Buzzer/wireless intercom, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Host greets you",1617817,Chris,United States,-73.98717,40.73171,East Village,1
31504921,the best location in taksim. hotel apt. 3rd floor,Apartment,Entire home/apt,Real Bed,1,1125,4,1.0,2.0,365,206.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Heating, Essentials, Shampoo, Hangers, Private entrance, Hot water",236042149,Iman,Turkey,28.98263,41.03762,Not Available,2
31505380,GENIAL APARTAMENTO EN SANTS (BHM2-3564),Apartment,Entire home/apt,Real Bed,32,1125,3,2.0,2.0,230,57.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Essentials, Hangers, Iron",193618270,Alba,Spain,2.13334,41.36739,Sant Pere/Santa Caterina,103
31506064,Quarto p estudante,Casa particular (Cuba),Private room,Real Bed,3,1125,1,1.0,1.0,353,56.0,0.0,1.0,2,60,"TV, Wifi, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Lock on bedroom door, Private entrance",236062384,Thecla,Brazil,-43.187826726539946,-22.968618498940213,Copacabana,1
31507104,Küçük sakin temiz ve tatlı bir yer Bekleriz ),Apartment,Entire home/apt,Real Bed,1,1125,4,2.0,3.0,332,132.0,0.0,1.0,2,90,"TV, Wifi, Air conditioning, Kitchen, Heating, Suitable for events, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water",60006485,Mehmet Veysi,Turkey,28.96944,41.00568,Sultanahmet,2
31509992,kitinete na Praça da Bandeira. Perto de tudo!,Apartment,Entire home/apt,Real Bed,1,2,3,1.0,1.0,282,112.0,0.0,1.0,0,95,"Cable TV, Internet, Air conditioning, Doorman, Elevator, Buzzer/wireless intercom, Lock on bedroom door, Hair dryer, Iron",24075114,Flavia,Brazil,-43.21412005341833,-22.912422342892768,Praça da Bandeira,1
31510270,"Room w' priv bathroom, breakfast in best location!",Apartment,Private room,Real Bed,1,1125,4,1.0,3.0,27,50.0,20.0,1.0,1,100,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Heating, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",182062329,Manuela,Spain,2.16816,41.38622,Dreta de l'Eixample,1
31517531,Carnaval  Inesquecível no Rio de Janeiro,Apartment,Entire home/apt,Real Bed,4,7,4,2.0,4.0,90,164.0,140.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Lock on bedroom door, Hangers, Laptop friendly workspace",11962606,Mariangela,Brazil,-43.34792542922518,-22.925911202551454,Not Available,1
31533365,AMAZING PENTHOUSE IN BARCELONA,Apartment,Entire home/apt,Real Bed,32,1125,3,2.0,2.0,309,56.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Hot water",63048416,Carla,Spain,2.12923,41.38724,El Gòtic,15
31538969,İstanbul'un Merkezinde Sessiz ve Güvenli Eviniz,Apartment,Entire home/apt,Real Bed,2,100,4,1.0,1.0,315,475.0,89.0,2.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace",221410900,David Stephan,Turkey,28.98788,41.03335,Şişli,5
31548152,Individual SUITE in Sheung Wan area,Guest suite,Private room,Real Bed,2,30,1,0.0,1.0,0,400.0,0.0,1.0,2,90,Not Available,99299723,Harvest,Hong Kong,114.14925,22.28562,Sheung Wan,1
3155979,Center - Apartment,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,1.0,0,119.0,50.0,2.0,35,96,"TV, Wifi, Air conditioning, Kitchen, Doorman, Elevator",13583233,Luiz Augusto,Brazil,-43.178301250158434,-22.911757450313935,Lapa,1
31563921,Copacabana 3 rooms 3 wcs garage,Condominium,Entire home/apt,Real Bed,3,1125,10,3.0,7.0,266,451.0,50.0,9.0,0,95,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Paid parking off premises, Elevator, Family/kid friendly, Washer, Dryer, Fire extinguisher, Essentials, Hangers, Iron, Laptop friendly workspace, Stair gates, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Step-free access, Wide clearance to bed, Accessible-height bed, Step-free access, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Host greets you, Handheld shower head, Paid parking on premises, Roll-in shower",26988167,Sérgio,Brazil,-43.18670238782581,-22.96818693185744,Copacabana,2
3157408,Great apartment in Ipanema!!,Apartment,Entire home/apt,Real Bed,3,30,6,3.0,4.0,0,3544.0,0.0,1.0,0,95,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer",16021393,Joao,Brazil,-43.19337185431951,-22.98561033208582,Not Available,1
31582808,Plaza Real Room,Apartment,Private room,Real Bed,2,1125,2,1.0,2.0,142,85.0,0.0,1.0,8,100,"Wifi, Air conditioning, Essentials, Shampoo, Hangers, Hair dryer, Iron",30591643,Fernando,Spain,2.17491,41.38084,El Gòtic,2
31588317,APART HOTEL,Boutique hotel,Private room,Real Bed,1,30,16,1.0,1.0,179,121.0,50.0,1.0,0,95,"TV, Wifi, Air conditioning, Smoking allowed, Elevator, Heating, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance",236100063,Çayan,Turkey,28.97992,41.03313,Cihangir,3
31589026,Kadikoy Kalamis Suit-HugeTerras with Sea View !,Loft,Entire home/apt,Real Bed,1,1125,2,0.0,2.0,179,833.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Elevator, Hot tub, Indoor fireplace, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Microwave, Coffee maker, Refrigerator, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Waterfront",30414920,Ebru,Turkey,29.03993,40.98363,Not Available,4
31590340,Quarto aconchegante do Jardim Botânico.,Apartment,Private room,Real Bed,3,50,2,1.0,1.0,29,145.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water",49555501,Pedro,Brazil,-43.224388754954866,-22.96221540823626,Botafogo,4
31598034,Apartamento no centro do Rio,Apartment,Entire home/apt,Real Bed,2,120,4,1.0,1.0,191,101.0,0.0,1.0,1,95,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Free street parking, Essentials, Hangers, Iron, Laptop friendly workspace, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Stove, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Host greets you",231425628,Josi,Brazil,-43.2063933581498,-22.914730794351065,Estacio,1
31600196,《white lover》白色恋人 主题部屋 大围 旺角东,Apartment,Entire home/apt,Real Bed,1,100,2,1.0,1.0,180,683.0,150.0,1.0,0,95,"Wifi, Air conditioning, Free parking on premises, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Private entrance",10088915,宅一起,Hong Kong,114.17814,22.36141,Mong Kok,18
31613810,Istanbul Ortakoy Besiktas Boutique Hotel 3 Person,Boutique hotel,Private room,Real Bed,1,30,3,1.0,2.0,90,221.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Smoking allowed, Heating, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers",236948878,Bridge,Turkey,29.02404,41.04988,Ortaköy,2
31630832,Artsy Co-living 共住空間 (Double雙人) E 油麻地 Yau Ma Tei,Apartment,Private room,Real Bed,28,1125,2,1.0,1.0,161,283.0,0.0,1.0,1,60,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, First aid kit, Fire extinguisher, Lock on bedroom door, Hangers, Self check-in, Keypad, Hot water",236765747,Artsy,Hong Kong,114.17146,22.31202,King's Park,8
31632468,Artsy Co-living 共住空間 (Single單人) C油麻地 Yau Ma Tei,Apartment,Private room,Real Bed,28,1125,1,1.0,1.0,169,267.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, First aid kit, Fire extinguisher, Lock on bedroom door, Hangers, Self check-in, Keypad, Hot water",236765747,Artsy,Hong Kong,114.1722,22.31226,King's Park,8
31633508,"Casa numa Ilha Na Barra da Tijuca, Rio de Janeiro",House,Entire home/apt,Real Bed,3,10,6,2.0,3.0,365,500.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Washer, Essentials, Hangers, Iron, Laptop friendly workspace, Private entrance, Hot water",9449670,Djalma,Brazil,-43.308992090644196,-23.000267657501187,Not Available,1
316355,LEBLON 1 BED FLAT BEST LOCATION,Apartment,Private room,Real Bed,4,1125,3,1.0,2.0,354,160.0,87.0,1.0,11,82,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Suitable for events, Essentials, Shampoo, Iron",1624674,Paula And Marilia,Brazil,-43.226855978141764,-22.979161638502973,Leblon,3
31639194,Happy people Ramblas Harbour 3 bedrooms appartment for 3 people,Apartment,Entire home/apt,Real Bed,1,1125,3,2.0,4.0,348,300.0,0.0,3.0,0,95,"TV, Internet, Wifi, Air conditioning, Kitchen, Pets allowed, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Safety card, Fire extinguisher, Shampoo, 24-hour check-in, Hair dryer, Iron, Laptop friendly workspace, Crib",214774673,Happy People,Spain,2.16945,41.37182,Not Available,24
31644399,Private Garden “Pi House Villa Garden” in Cihangir,Apartment,Entire home/apt,Real Bed,2,1125,4,2.0,4.0,311,316.0,149.0,2.0,1,100,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Paid parking off premises, Elevator, Free street parking, Heating, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Beachfront",126307328,Recep,Turkey,28.98365,41.03007,Not Available,4
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",Apartment,Entire home/apt,Real Bed,1,1125,4,2.0,2.0,78,79.0,0.0,1.0,5,72,"Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Oven, Stove",222433393,Julieta,Canada,-73.54336,45.54017,Hochelaga-Maisonneuve,12
3165920,Quarto para a Copa do Mundo 2014 RJ,Apartment,Private room,Real Bed,1,1125,1,1.0,1.0,0,399.0,0.0,1.0,0,95,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Smoking allowed, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Suitable for events, Washer, Fire extinguisher, Essentials",15810205,Luiz,Brazil,-43.249801586676284,-22.993151428082932,São Conrado,4
31666595,Room “Elegance” in Barcelona centrum.,Apartment,Private room,Real Bed,1,30,2,0.0,1.0,106,55.0,10.0,1.0,4,95,"Wifi, Air conditioning, Kitchen, Paid parking off premises, Breakfast, Elevator, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Host greets you",118660083,Nerea,Spain,2.15104,41.38667,Not Available,2
31670584,Ótimo apartamento a 2 minutos da praia,Apartment,Entire home/apt,Real Bed,3,1125,3,0.0,3.0,12,101.0,0.0,1.0,1,100,"Kitchen, Smoking allowed, Elevator, Essentials, Hangers",8696288,Michael,Brazil,-43.18528474231668,-22.97025862376159,Copacabana,6
3167712,Private roon / Quarto individual,Apartment,Private room,Real Bed,10,30,2,1.0,1.0,0,399.0,0.0,1.0,0,95,"Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Washer",4863661,Mathieu,Brazil,-43.181862794887444,-22.96502572399953,Not Available,1
